employee_id,name,age,salary,join_date,department,gender,country,city,weight_kg,is_active,review,price,target
2890,Frank X.,27,165339.5,2014-12-03,HR,Male,United States,Khulna,57.2,True,Product met all expectations.,420.26,0
1703,Charlie F.,33,48081.0,2019-12-17,Finance,Male,United States,Sylhet,86.6,False,No Review,163.86,0
13333,John S.,39,66926.0,2016-07-12,HR,Male,United Kingdom,Dhaka,106.1,False,No Review,148.06,0
16778,Hasan R.,61,103447.0,2021-04-10,Finance,Male,Bangladesh,Chittagong,99.5,True,Good value for money.,121.89,0
16808,Frank Q.,41,53729.0,2013-12-14,HR,Male,United States,Dhaka,89.1,True,Would buy again without hesitation.,43.73,1
462,Frank V.,41,34130.0,2017-01-15,HR,Male,United Kingdom,Chittagong,72.8,False,Would buy again without hesitation.,491.75,0
1758,John R.,42,58495.0,2023-07-08,Marketing,Male,United States,Dhaka,67.7,False,Product met all expectations.,43.63,0
5739,Grace M.,48,97139.0,2021-05-09,Finance,Male,Bangladesh,Sylhet,94.6,True,Good value for money.,300.09,0
16007,Grace A.,50,75126.0,2021-12-06,Finance,Male,Bangladesh,Chittagong,86.6,False,Product met all expectations.,103.1,0
1312,Alice Y.,25,89778.0,2019-12-19,Marketing,Male,United Kingdom,Chittagong,74.9,True,No Review,222.87,0
3145,Bob Y.,33,119879.0,2024-06-12,HR,Male,United States,Khulna,54.6,True,No Review,276.18,0
5632,Eve P.,42,85331.0,2015-11-25,Sales,Male,United States,Dhaka,46.2,True,Delivery was fast and packaging great.,486.68,0
18723,Ira T.,55,71139.0,2022-08-13,Finance,Male,United States,Chittagong,108.0,False,"Excellent product, highly recommend!",203.19,1
19048,Charlie U.,52,65244.0,2017-06-30,Marketing,Female,United Kingdom,Rajshahi,57.4,True,Delivery was fast and packaging great.,364.97,0
6664,John K.,42,83675.0,2021-03-13,Sales,Male,United Kingdom,Sylhet,49.8,True,No Review,181.47,0
7659,Grace E.,54,43898.0,2023-02-05,Sales,Male,United States,Dhaka,100.0,True,Good value for money.,210.97,0
4197,Diana P.,44,58057.0,2014-06-28,Marketing,Male,United States,Khulna,70.9,False,Good value for money.,222.83,0
2894,Bob O.,18,53126.0,2020-10-15,Engineering,Female,United Kingdom,Dhaka,88.9,True,Delivery was fast and packaging great.,281.23,0
19778,Hasan Z.,18,39382.0,2010-05-05,Engineering,Male,United Kingdom,Khulna,59.0,True,Product met all expectations.,249.22,0
2698,Alice C.,30,61245.0,2020-09-04,HR,Male,United States,Rajshahi,93.9,True,Very satisfied with the quality.,385.23,0
1668,Grace B.,21,40934.0,2024-04-07,Marketing,Male,Bangladesh,Dhaka,45.6,True,"Excellent product, highly recommend!",112.71,0
9103,Ira X.,55,99262.0,2014-03-07,Sales,Female,Bangladesh,Khulna,95.0,True,Product met all expectations.,346.85,0
4282,Grace L.,32,79595.0,2015-12-24,Marketing,Male,United Kingdom,Dhaka,111.2,False,"Excellent product, highly recommend!",224.6,0
3650,Bob Z.,25,110078.0,2013-09-16,HR,Female,United Kingdom,Dhaka,112.3,True,No Review,291.34,1
1313,Grace N.,40,113410.0,2022-06-12,Sales,Female,United States,Dhaka,106.6,True,Good value for money.,15.3,0
17388,Grace X.,42,115521.0,2012-02-25,HR,Female,United States,Rajshahi,87.9,False,Very satisfied with the quality.,434.24,0
10701,Hasan N.,43,41125.0,2015-06-22,HR,Male,United States,Sylhet,51.2,True,Good value for money.,472.47,0
11358,Bob M.,44,44505.0,2013-03-01,Finance,Female,United States,Dhaka,118.4,True,Very satisfied with the quality.,184.93,0
17460,Ira U.,54,63073.0,2020-03-24,Engineering,Female,United States,Chittagong,56.1,False,Would buy again without hesitation.,229.75,0
16167,Grace Z.,51,72898.0,2012-09-24,HR,Female,United States,Dhaka,54.5,False,No Review,436.12,0
8684,Grace E.,48,53112.0,2021-12-02,Finance,Female,Bangladesh,Dhaka,94.5,False,Would buy again without hesitation.,206.34,0
1081,Eve L.,30,114003.0,2017-01-18,Marketing,Male,United Kingdom,Dhaka,73.9,True,No Review,255.04,0
5328,Bob L.,43,95547.0,2011-08-13,Sales,Female,Bangladesh,Sylhet,55.0,True,Delivery was fast and packaging great.,42.49,0
19561,Eve B.,65,103021.0,2020-02-06,Sales,Male,United States,Rajshahi,61.0,True,No Review,30.22,0
11733,Bob O.,46,91470.0,2023-03-04,Engineering,Female,United Kingdom,Dhaka,70.9,False,No Review,342.1,0
18330,Eve Y.,24,112706.0,2014-04-14,HR,Female,United Kingdom,Sylhet,118.9,False,Very satisfied with the quality.,289.94,0
9934,Frank B.,24,86999.0,2019-05-09,HR,Male,Bangladesh,Khulna,91.1,False,Delivery was fast and packaging great.,298.85,0
3069,Bob C.,36,96086.0,2014-08-03,Finance,Female,United States,Rajshahi,125.8,False,Product met all expectations.,77.28,0
18807,Frank P.,35,36348.0,2017-09-10,Finance,Male,Bangladesh,Chittagong,102.0,True,Delivery was fast and packaging great.,410.49,1
19515,Eve D.,43,116790.0,2010-05-14,Finance,Female,United Kingdom,Dhaka,77.0,True,Would buy again without hesitation.,368.4,0
5596,Ira N.,45,101493.0,2021-11-05,HR,Female,United States,Sylhet,88.3,False,Very satisfied with the quality.,272.99,0
15937,Alice U.,40,31256.0,2010-07-28,HR,Male,United States,Chittagong,104.3,False,Very satisfied with the quality.,415.8,0
18223,Hasan J.,28,95277.0,2021-12-31,Finance,Male,United States,Khulna,79.4,False,Would buy again without hesitation.,149.8,0
6762,Frank F.,41,36187.0,2021-11-26,HR,Female,United States,Sylhet,53.8,False,Very satisfied with the quality.,378.43,0
3651,John P.,60,115132.0,2019-10-25,Sales,Male,Bangladesh,Chittagong,112.8,True,No Review,390.54,0
5065,John Z.,55,116670.0,2023-08-22,HR,Male,United States,Dhaka,86.6,False,Good value for money.,265.73,0
19196,Charlie O.,40,95238.0,2011-08-12,Sales,Male,United States,Chittagong,99.4,False,Product met all expectations.,381.37,1
692,Bob O.,27,116229.0,2018-06-26,Engineering,Male,Bangladesh,Dhaka,105.9,True,No Review,250.1,0
11478,Diana N.,42,65167.0,2011-09-08,Sales,Female,Bangladesh,Sylhet,90.4,False,Delivery was fast and packaging great.,341.34,0
874,Hasan H.,52,87540.0,2020-02-04,Sales,Male,Bangladesh,Sylhet,84.9,False,"Excellent product, highly recommend!",384.68,0
18882,Hasan U.,62,48561.0,2022-02-27,HR,Male,United States,Dhaka,69.0,False,No Review,444.46,0
11615,Hasan R.,20,81125.0,2018-02-15,Sales,Female,United States,Khulna,65.7,True,"Excellent product, highly recommend!",39.32,0
14462,Alice X.,22,38188.0,2019-10-16,HR,Male,United States,Khulna,86.6,True,No Review,481.6,0
3598,Hasan Z.,33,30249.0,2017-06-30,Marketing,Male,United Kingdom,Khulna,86.6,True,"Excellent product, highly recommend!",351.26,0
17978,Grace I.,24,75126.0,2019-06-19,Marketing,Male,Bangladesh,Chittagong,70.0,True,"Excellent product, highly recommend!",166.4,0
7359,Eve C.,34,53137.0,2020-07-02,Sales,Male,Bangladesh,Dhaka,76.3,True,Product met all expectations.,454.32,0
4300,Diana Y.,18,80596.0,2014-12-22,Engineering,Female,Bangladesh,Rajshahi,73.9,False,No Review,122.68,0
12229,Bob G.,42,85150.0,2023-01-01,Engineering,Male,United States,Dhaka,107.2,False,Delivery was fast and packaging great.,264.07,0
14555,Bob E.,22,35753.0,2014-07-29,Engineering,Female,Bangladesh,Chittagong,81.0,True,No Review,124.72,0
18651,Grace N.,42,57031.0,2019-10-30,Marketing,Female,United Kingdom,Dhaka,48.3,False,Very satisfied with the quality.,250.1,0
2785,Diana S.,62,105603.0,2014-07-01,Marketing,Male,Bangladesh,Sylhet,102.4,True,"Excellent product, highly recommend!",458.35,0
2164,Alice A.,59,95630.0,2019-04-14,Sales,Male,United States,Dhaka,56.0,True,Very satisfied with the quality.,386.46,0
4723,Eve J.,47,66366.0,2018-03-14,HR,Male,United States,Dhaka,105.6,True,Very satisfied with the quality.,392.96,0
15493,Bob W.,27,52355.0,2012-03-02,HR,Male,United States,Dhaka,101.7,True,Very satisfied with the quality.,60.23,0
13395,Diana J.,58,60783.0,2017-07-25,Engineering,Female,Bangladesh,Dhaka,56.5,True,Would buy again without hesitation.,469.24,0
6938,Alice L.,30,39560.0,2019-11-15,Finance,Female,United Kingdom,Khulna,78.1,True,Good value for money.,421.61,0
1030,Charlie C.,61,109507.0,2023-11-10,Finance,Male,United States,Chittagong,86.6,True,Product met all expectations.,29.53,0
578,Hasan E.,54,58626.0,2020-12-07,Finance,Male,United States,Rajshahi,84.7,True,Good value for money.,208.44,0
6466,Hasan L.,56,59767.0,2017-02-22,Sales,Female,Bangladesh,Rajshahi,96.7,False,Would buy again without hesitation.,77.34,0
3811,Grace Q.,53,61123.0,2012-03-01,Marketing,Male,United States,Dhaka,78.0,False,Would buy again without hesitation.,81.32,0
3324,Diana I.,26,60225.0,2013-05-05,Sales,Female,Bangladesh,Khulna,101.4,False,Delivery was fast and packaging great.,114.2,0
17963,Charlie L.,59,49767.0,2023-01-10,Sales,Female,Bangladesh,Sylhet,107.9,True,"Excellent product, highly recommend!",133.46,0
16648,Diana N.,33,51890.0,2019-11-04,Marketing,Female,United Kingdom,Khulna,119.6,False,Very satisfied with the quality.,468.2,0
2255,Grace V.,21,105513.0,2020-09-15,Finance,Male,Bangladesh,Chittagong,77.5,False,Very satisfied with the quality.,442.24,0
2,Charlie C.,34,88548.0,2023-03-19,Finance,Female,Bangladesh,Dhaka,67.2,True,Very satisfied with the quality.,196.68,0
8048,Hasan T.,31,116088.0,2010-12-12,Sales,Female,Bangladesh,Khulna,49.4,True,Delivery was fast and packaging great.,316.72,0
11824,Ira L.,48,31958.0,2011-09-13,Engineering,Male,United States,Dhaka,117.6,True,Good value for money.,440.87,0
890,John A.,27,102877.0,2017-06-12,Sales,Female,Bangladesh,Dhaka,100.4,True,Good value for money.,182.67,0
11114,Charlie I.,45,54707.0,2024-08-29,Finance,Female,United States,Sylhet,52.7,False,Very satisfied with the quality.,99.93,0
3285,Alice Z.,39,119562.0,2014-07-10,Finance,Male,United Kingdom,Dhaka,70.8,False,Very satisfied with the quality.,399.43,0
3817,Ira F.,27,40811.0,2023-02-19,Engineering,Female,Bangladesh,Sylhet,112.4,False,"Excellent product, highly recommend!",265.19,0
16691,Eve F.,23,104034.0,2011-12-24,Engineering,Female,United States,Rajshahi,82.9,False,Would buy again without hesitation.,8.0,0
16335,Ira X.,22,40044.0,2011-03-28,Engineering,Female,Bangladesh,Chittagong,64.5,False,Would buy again without hesitation.,56.03,0
885,Hasan I.,59,32344.0,2018-06-17,Sales,Male,United States,Chittagong,121.9,False,Good value for money.,126.71,0
1643,Alice R.,18,100100.0,2011-11-12,HR,Male,United Kingdom,Dhaka,62.0,False,No Review,351.61,0
16194,Diana Z.,22,67296.0,2022-11-23,Marketing,Male,United States,Chittagong,55.0,False,"Excellent product, highly recommend!",157.03,0
6688,Bob Y.,23,82397.0,2017-05-22,Marketing,Female,United States,Dhaka,91.0,False,Very satisfied with the quality.,393.67,0
9964,Eve Q.,42,56627.0,2012-04-16,HR,Male,United States,Dhaka,64.6,False,No Review,176.54,0
16549,John H.,61,68917.0,2011-05-25,Marketing,Male,United Kingdom,Dhaka,79.1,True,"Excellent product, highly recommend!",108.8,0
12011,Hasan K.,49,51198.0,2018-10-02,Marketing,Female,Bangladesh,Dhaka,53.0,True,No Review,188.67,1
9298,Ira K.,40,41575.0,2023-09-03,Finance,Male,United States,Sylhet,108.0,False,Product met all expectations.,408.91,0
18852,John F.,29,66236.0,2019-04-20,Sales,Female,United Kingdom,Chittagong,65.6,True,Good value for money.,35.02,0
9451,Frank A.,62,77293.0,2016-04-12,Sales,Male,Bangladesh,Sylhet,96.8,False,Good value for money.,486.06,0
9426,Ira F.,18,96352.0,2010-04-20,HR,Female,United Kingdom,Rajshahi,94.1,False,"Excellent product, highly recommend!",431.41,0
7827,Alice I.,18,45356.0,2022-08-17,Marketing,Male,Bangladesh,Khulna,64.1,False,Would buy again without hesitation.,452.38,0
16494,Diana R.,22,69836.0,2018-11-10,HR,Female,Bangladesh,Sylhet,117.4,True,Would buy again without hesitation.,375.02,0
2042,Ira G.,58,56083.0,2017-05-11,Sales,Female,Bangladesh,Rajshahi,86.0,False,Product met all expectations.,439.64,0
14115,Frank P.,19,78910.0,2020-11-26,Engineering,Female,Bangladesh,Sylhet,114.0,False,Delivery was fast and packaging great.,352.04,0
13438,Grace F.,29,113732.0,2013-10-30,HR,Female,Bangladesh,Chittagong,116.5,False,Good value for money.,77.5,0
12175,Grace D.,21,44908.0,2022-09-18,Engineering,Male,Bangladesh,Khulna,73.0,False,Delivery was fast and packaging great.,309.31,0
6344,Diana W.,64,94663.0,2017-06-30,Sales,Female,Bangladesh,Khulna,57.7,True,Product met all expectations.,255.42,0
10018,Charlie N.,23,47651.0,2013-03-22,Marketing,Female,United States,Khulna,111.1,False,Delivery was fast and packaging great.,460.79,0
1943,Ira D.,21,75126.0,2020-06-04,Marketing,Female,United States,Dhaka,53.2,True,Product met all expectations.,310.33,0
15108,Diana M.,38,85327.0,2017-01-24,Finance,Female,United States,Dhaka,103.3,False,Good value for money.,287.56,0
9636,Frank F.,55,75719.0,2018-07-29,Engineering,Male,United States,Rajshahi,82.5,True,Delivery was fast and packaging great.,265.85,0
3723,Frank L.,64,109131.0,2012-12-03,Sales,Male,United Kingdom,Dhaka,109.7,False,Delivery was fast and packaging great.,144.22,0
19663,Hasan Z.,61,51950.0,2018-04-15,Sales,Male,Bangladesh,Chittagong,114.1,True,Good value for money.,109.54,0
9646,Grace B.,64,33426.0,2017-05-25,HR,Female,United States,Khulna,107.0,True,"Excellent product, highly recommend!",17.17,0
7891,Grace F.,41,88673.0,2016-11-11,HR,Male,Bangladesh,Sylhet,46.7,False,Product met all expectations.,302.34,0
12964,Grace M.,60,85527.0,2022-10-07,Finance,Male,United States,Chittagong,78.8,False,Delivery was fast and packaging great.,434.03,0
14957,Bob G.,54,98194.0,2010-11-27,Engineering,Female,Bangladesh,Dhaka,93.5,True,Would buy again without hesitation.,212.4,0
17575,Charlie A.,23,60855.0,2017-03-02,Engineering,Male,United States,Rajshahi,69.0,False,Would buy again without hesitation.,343.75,0
1076,Bob C.,57,113216.0,2017-06-10,Engineering,Male,United States,Rajshahi,113.5,False,Very satisfied with the quality.,203.54,0
1887,Diana R.,38,165339.5,2013-07-24,Sales,Female,United States,Dhaka,71.5,True,Would buy again without hesitation.,132.8,0
16671,Charlie U.,42,101374.0,2011-09-27,Finance,Male,United Kingdom,Chittagong,51.2,False,Delivery was fast and packaging great.,126.88,0
3175,Alice H.,52,111379.0,2015-11-05,Engineering,Female,United States,Sylhet,83.0,True,Product met all expectations.,189.6,0
17754,Ira K.,50,75627.0,2016-10-25,Finance,Female,United Kingdom,Dhaka,98.3,True,Delivery was fast and packaging great.,193.18,0
15118,Diana S.,48,31356.0,2013-02-09,Marketing,Male,Bangladesh,Chittagong,71.0,False,Product met all expectations.,12.45,0
14969,Diana J.,19,75126.0,2017-06-30,Engineering,Male,United States,Rajshahi,51.7,False,"Excellent product, highly recommend!",250.1,0
5283,Charlie Q.,37,117873.0,2011-11-01,Marketing,Female,United States,Chittagong,63.8,True,Very satisfied with the quality.,63.48,0
10698,Bob Y.,34,59438.0,2024-10-21,Sales,Female,United States,Sylhet,67.3,False,Delivery was fast and packaging great.,221.75,0
12753,John K.,37,52921.0,2013-04-04,Engineering,Female,United Kingdom,Sylhet,75.4,True,Would buy again without hesitation.,358.0,0
1868,Charlie Z.,62,43412.0,2012-12-07,HR,Female,United Kingdom,Khulna,95.0,True,No Review,223.3,0
3655,Diana X.,56,44261.0,2019-07-19,Sales,Male,United Kingdom,Chittagong,45.2,False,Delivery was fast and packaging great.,285.88,0
5487,John I.,30,55312.0,2015-02-19,HR,Male,United States,Khulna,51.7,True,Product met all expectations.,348.9,0
3745,Grace C.,33,36064.0,2010-04-20,Marketing,Male,Bangladesh,Sylhet,103.7,True,No Review,87.65,0
7595,Diana X.,48,36077.0,2014-12-08,Finance,Female,United States,Khulna,124.5,False,Delivery was fast and packaging great.,58.91,0
11514,Hasan R.,33,56419.0,2020-11-01,Sales,Male,United States,Khulna,82.7,False,Would buy again without hesitation.,254.9,0
15995,Frank X.,63,110843.0,2019-02-19,HR,Male,United States,Khulna,101.9,False,Product met all expectations.,499.59,0
863,Charlie K.,52,103917.0,2022-01-16,Finance,Female,United Kingdom,Chittagong,65.5,True,No Review,280.99,0
6614,Bob N.,60,37352.0,2021-05-14,Sales,Female,United States,Rajshahi,92.0,True,Delivery was fast and packaging great.,112.92,0
6473,Hasan V.,58,98007.0,2013-02-08,HR,Female,United States,Chittagong,72.7,False,Good value for money.,265.03,0
19367,John O.,63,104058.0,2015-05-21,Marketing,Male,United States,Chittagong,45.5,True,Product met all expectations.,9.16,1
2712,John G.,42,60285.0,2011-09-05,Marketing,Female,United Kingdom,Chittagong,119.9,False,Product met all expectations.,319.95,0
14513,Alice L.,33,100049.0,2013-12-21,Marketing,Male,United States,Khulna,73.6,True,Delivery was fast and packaging great.,340.58,0
11389,Grace F.,43,78582.0,2018-09-16,Marketing,Male,Bangladesh,Chittagong,75.0,True,Very satisfied with the quality.,70.1,1
17191,Hasan R.,58,39817.0,2024-08-08,Finance,Female,United States,Khulna,98.7,False,Would buy again without hesitation.,314.83,0
12526,Alice V.,46,34212.0,2019-06-13,Finance,Male,United States,Khulna,51.9,True,Product met all expectations.,308.0,0
5926,Frank X.,25,55619.0,2018-05-10,Engineering,Female,Bangladesh,Rajshahi,55.6,False,Good value for money.,394.84,0
19090,Ira Q.,37,65776.0,2016-02-18,Engineering,Male,United States,Rajshahi,89.6,True,Very satisfied with the quality.,95.85,0
13417,Bob L.,33,70584.0,2020-02-25,Engineering,Female,United Kingdom,Rajshahi,57.0,False,Good value for money.,176.43,0
2465,Frank W.,57,86010.0,2019-05-05,HR,Male,Bangladesh,Khulna,52.9,True,"Excellent product, highly recommend!",413.86,0
11663,Alice B.,20,88700.0,2011-01-23,Marketing,Female,United Kingdom,Khulna,71.2,True,No Review,98.58,0
7033,Grace S.,43,42740.0,2018-05-21,Engineering,Female,Bangladesh,Khulna,94.2,True,"Excellent product, highly recommend!",444.51,0
17912,Eve O.,37,34277.0,2024-10-12,Marketing,Male,United States,Khulna,72.5,True,No Review,249.46,0
3542,Hasan X.,37,107576.0,2021-07-03,Finance,Male,United Kingdom,Khulna,122.4,False,Would buy again without hesitation.,234.08,0
11380,John W.,58,70591.0,2019-09-08,Marketing,Female,United Kingdom,Chittagong,81.7,True,Delivery was fast and packaging great.,414.89,0
15125,Bob B.,54,94118.0,2012-11-15,Marketing,Male,United States,Dhaka,82.2,True,Would buy again without hesitation.,233.13,0
2275,Eve U.,50,106805.0,2022-02-24,Sales,Male,Bangladesh,Rajshahi,109.2,False,"Excellent product, highly recommend!",425.4,1
8943,Hasan P.,31,111188.0,2011-01-02,Sales,Male,United States,Sylhet,48.2,False,Very satisfied with the quality.,88.75,0
16217,Alice H.,60,111960.0,2019-11-05,Engineering,Female,United States,Chittagong,87.7,False,"Excellent product, highly recommend!",185.75,0
101,Diana H.,61,109982.0,2017-11-09,Engineering,Female,United States,Khulna,111.0,False,Would buy again without hesitation.,335.65,0
1107,Frank L.,53,106278.0,2013-02-23,Marketing,Female,Bangladesh,Rajshahi,74.4,False,Product met all expectations.,398.11,0
8992,Alice G.,59,75126.0,2021-06-08,Sales,Male,United States,Khulna,53.0,True,No Review,85.38,0
10634,Charlie Q.,32,63720.0,2021-06-20,Engineering,Male,United States,Khulna,113.3,False,Very satisfied with the quality.,404.32,0
4302,Alice Z.,52,49737.0,2014-10-07,Engineering,Female,United Kingdom,Dhaka,125.4,False,Good value for money.,269.3,0
18600,Diana E.,61,57167.0,2020-05-07,Marketing,Female,United States,Khulna,76.9,False,Would buy again without hesitation.,323.7,0
3130,Frank K.,55,44524.0,2018-03-16,Marketing,Male,United States,Sylhet,47.9,True,Delivery was fast and packaging great.,170.14,0
11456,Frank X.,42,80131.0,2024-07-27,Marketing,Female,United States,Rajshahi,112.1,False,Good value for money.,58.32,0
3401,John A.,35,92777.0,2013-06-18,HR,Female,Bangladesh,Rajshahi,85.7,False,Delivery was fast and packaging great.,250.1,0
2386,John A.,41,80358.0,2012-12-01,HR,Female,United States,Dhaka,95.8,True,Would buy again without hesitation.,156.95,0
18327,John P.,44,68344.0,2017-06-30,HR,Female,United Kingdom,Rajshahi,86.6,True,"Excellent product, highly recommend!",378.59,0
7427,Charlie B.,23,68418.0,2010-02-25,Engineering,Female,United States,Dhaka,56.8,True,Would buy again without hesitation.,171.3,0
9129,Grace P.,28,98678.0,2021-04-14,Marketing,Male,Bangladesh,Dhaka,117.0,False,No Review,408.78,0
6011,Eve G.,28,78251.0,2011-07-16,Sales,Female,United States,Rajshahi,108.0,True,Would buy again without hesitation.,296.38,0
9841,Alice F.,61,31534.0,2014-02-08,Marketing,Male,United Kingdom,Sylhet,119.5,False,No Review,42.94,0
9450,Diana O.,49,31023.0,2012-11-24,Marketing,Male,Bangladesh,Chittagong,79.5,False,No Review,74.5,0
9756,Ira E.,29,70278.0,2022-02-12,Finance,Male,Bangladesh,Dhaka,112.8,True,Very satisfied with the quality.,487.88,0
15479,Grace G.,27,66490.0,2020-04-30,Marketing,Male,United States,Rajshahi,91.0,True,Good value for money.,229.57,1
1367,Hasan Z.,34,106360.0,2024-05-16,Sales,Male,Bangladesh,Dhaka,128.0,True,Good value for money.,467.08,0
10433,Hasan L.,33,90279.0,2022-11-03,Engineering,Male,United States,Chittagong,122.5,True,Very satisfied with the quality.,124.52,0
10017,Ira C.,42,57005.0,2013-04-25,Engineering,Male,United States,Chittagong,111.0,False,"Excellent product, highly recommend!",329.81,0
19285,Bob O.,21,88591.0,2021-11-24,Engineering,Female,Bangladesh,Khulna,49.6,True,No Review,449.57,0
12525,Diana J.,63,78998.0,2014-05-29,Engineering,Female,United States,Khulna,72.7,True,No Review,31.6,0
1771,Diana M.,45,62590.0,2017-02-19,HR,Female,United States,Khulna,114.0,True,Delivery was fast and packaging great.,259.66,0
6334,Bob Q.,22,94069.0,2017-06-03,HR,Male,United Kingdom,Sylhet,54.9,True,Good value for money.,494.41,0
14674,Grace H.,53,87443.0,2011-03-26,Finance,Male,United States,Rajshahi,86.7,True,Delivery was fast and packaging great.,243.15,0
17204,John A.,56,93063.0,2011-08-13,Marketing,Male,United Kingdom,Dhaka,106.0,False,Product met all expectations.,88.34,0
9324,Alice O.,42,55682.0,2021-11-14,Finance,Female,United Kingdom,Dhaka,108.0,False,Very satisfied with the quality.,214.57,0
8352,Diana J.,38,52095.0,2020-07-25,Engineering,Female,United States,Sylhet,81.7,False,No Review,381.06,0
9946,Alice K.,26,94226.0,2014-01-03,Sales,Female,United States,Chittagong,122.9,True,No Review,70.96,0
12586,Ira B.,45,50683.0,2014-03-12,Marketing,Male,United States,Rajshahi,73.3,False,No Review,436.09,0
19760,Eve E.,30,94496.0,2016-12-09,Marketing,Male,United States,Chittagong,48.6,False,No Review,304.8,0
11841,Eve O.,63,33753.0,2018-01-06,Marketing,Female,Bangladesh,Rajshahi,84.4,False,Good value for money.,247.54,0
14110,Alice V.,49,60919.0,2011-01-06,Engineering,Female,United States,Rajshahi,51.5,True,Delivery was fast and packaging great.,461.44,0
14215,Hasan V.,65,38189.0,2010-12-17,Engineering,Male,United Kingdom,Chittagong,97.5,True,Delivery was fast and packaging great.,77.66,0
6704,Grace B.,25,84878.0,2015-09-11,Finance,Female,United States,Rajshahi,109.3,True,Good value for money.,169.91,0
19858,Ira R.,19,53612.0,2015-11-04,Finance,Male,United States,Rajshahi,68.9,False,Product met all expectations.,391.62,0
8645,Charlie V.,23,48889.0,2013-03-02,Engineering,Male,United States,Rajshahi,86.6,False,Product met all expectations.,178.98,0
10156,John E.,64,112508.0,2023-05-30,Marketing,Male,United Kingdom,Rajshahi,49.9,False,"Excellent product, highly recommend!",116.38,0
1219,Bob U.,42,75126.0,2014-04-21,Finance,Male,United States,Chittagong,72.0,True,Product met all expectations.,159.95,0
9609,Grace X.,61,115292.0,2020-05-06,HR,Female,United States,Khulna,61.3,True,No Review,149.09,0
17686,Diana B.,22,100179.0,2011-07-23,Marketing,Female,United States,Chittagong,54.0,True,"Excellent product, highly recommend!",189.06,1
10485,Ira P.,37,55071.0,2016-10-19,Marketing,Female,United States,Sylhet,70.6,True,Would buy again without hesitation.,18.51,0
17242,Frank C.,39,104916.0,2023-11-13,Marketing,Female,United States,Chittagong,71.0,False,No Review,180.72,0
12158,Grace K.,42,100739.0,2010-02-04,Sales,Male,United States,Dhaka,86.6,False,No Review,207.15,0
10582,Ira J.,53,86191.0,2022-12-16,Sales,Male,United States,Dhaka,109.0,False,Product met all expectations.,45.69,1
19444,Ira Y.,56,42998.0,2017-03-26,HR,Male,Bangladesh,Chittagong,95.0,False,Delivery was fast and packaging great.,70.71,0
1631,Alice N.,20,60887.0,2024-05-01,Sales,Female,United States,Khulna,96.9,True,Very satisfied with the quality.,22.73,0
3380,John T.,18,116552.0,2014-04-29,HR,Male,Bangladesh,Rajshahi,107.3,False,Very satisfied with the quality.,42.93,0
11009,Grace H.,26,102348.0,2014-10-02,Finance,Male,United Kingdom,Sylhet,52.5,False,Product met all expectations.,475.53,0
6640,Charlie Z.,61,89324.0,2015-05-12,HR,Male,United States,Dhaka,68.8,False,Very satisfied with the quality.,346.86,0
17895,Charlie F.,26,85253.0,2016-11-16,Engineering,Male,United States,Sylhet,68.5,True,Good value for money.,66.15,0
10099,Alice L.,31,53496.0,2019-03-28,Marketing,Female,United States,Rajshahi,86.6,True,Product met all expectations.,449.22,0
1114,Hasan Z.,20,85843.0,2015-04-08,HR,Female,United Kingdom,Chittagong,54.5,False,"Excellent product, highly recommend!",74.93,0
4621,Grace C.,21,101130.0,2014-05-27,Marketing,Male,Bangladesh,Dhaka,113.1,False,No Review,215.48,0
3265,Eve T.,59,30160.0,2022-07-07,Sales,Male,United States,Dhaka,59.1,True,Delivery was fast and packaging great.,40.83,0
4375,Diana W.,23,80471.0,2017-11-17,Sales,Male,United States,Khulna,54.8,False,No Review,204.96,0
13895,Bob T.,55,106679.0,2018-01-20,Finance,Female,United States,Chittagong,48.5,False,No Review,311.53,0
11915,Eve E.,56,82538.0,2014-07-26,HR,Female,United Kingdom,Chittagong,55.0,True,Very satisfied with the quality.,218.39,0
4405,Ira Q.,22,56658.0,2013-11-01,Marketing,Male,United States,Rajshahi,55.0,False,"Excellent product, highly recommend!",302.2,1
19861,Ira N.,50,75126.0,2017-02-21,Sales,Female,United States,Chittagong,74.6,False,Product met all expectations.,200.19,0
4746,Grace M.,51,108328.0,2024-03-01,HR,Male,Bangladesh,Khulna,97.2,True,Delivery was fast and packaging great.,205.78,0
9712,Bob K.,22,67943.0,2019-06-07,Engineering,Male,Bangladesh,Sylhet,86.6,True,Good value for money.,329.22,0
13517,Hasan S.,21,30718.0,2015-07-24,Finance,Male,United Kingdom,Khulna,105.7,False,No Review,27.35,0
1331,Charlie M.,48,90912.0,2016-04-15,Finance,Female,United Kingdom,Dhaka,113.2,False,No Review,353.8,0
2836,Ira G.,64,41506.0,2010-06-09,Marketing,Female,Bangladesh,Rajshahi,102.7,True,Product met all expectations.,250.1,0
1478,Hasan Q.,43,39876.0,2020-10-04,Sales,Female,United States,Sylhet,72.0,True,"Excellent product, highly recommend!",71.39,0
4178,John T.,33,118991.0,2023-02-10,HR,Male,United States,Khulna,59.3,True,Would buy again without hesitation.,356.42,0
8825,Grace M.,20,105884.0,2024-04-12,Sales,Male,Bangladesh,Khulna,109.0,True,No Review,230.35,0
